starttime	seconds	ctime	dtime	ttime	wait
Mon Oct 03 11:09:34 2016	1475485774	0	676	676	675
Mon Oct 03 11:09:30 2016	1475485770	0	676	676	676
Mon Oct 03 11:09:43 2016	1475485783	0	676	676	676
Mon Oct 03 11:09:23 2016	1475485763	0	676	676	676
Mon Oct 03 11:09:38 2016	1475485778	0	678	678	678
Mon Oct 03 11:09:59 2016	1475485799	0	679	679	678
Mon Oct 03 11:09:10 2016	1475485750	0	679	679	678
Mon Oct 03 11:08:53 2016	1475485733	0	679	679	679
Mon Oct 03 11:08:49 2016	1475485729	0	679	679	679
Mon Oct 03 11:09:57 2016	1475485797	0	680	680	679
Mon Oct 03 11:08:54 2016	1475485734	0	680	680	680
Mon Oct 03 11:09:10 2016	1475485750	0	680	680	680
Mon Oct 03 11:09:18 2016	1475485758	0	680	681	680
Mon Oct 03 11:09:22 2016	1475485762	0	681	681	680
Mon Oct 03 11:09:39 2016	1475485779	0	681	681	680
Mon Oct 03 11:10:00 2016	1475485800	0	681	681	680
Mon Oct 03 11:08:44 2016	1475485724	3	679	682	677
Mon Oct 03 11:08:51 2016	1475485731	0	682	682	681
Mon Oct 03 11:09:37 2016	1475485777	0	682	682	681
Mon Oct 03 11:09:06 2016	1475485746	0	682	682	682
Mon Oct 03 11:09:57 2016	1475485797	0	682	682	682
Mon Oct 03 11:08:54 2016	1475485734	0	683	683	683
Mon Oct 03 11:09:08 2016	1475485748	0	683	683	683
Mon Oct 03 11:09:01 2016	1475485741	0	684	684	683
Mon Oct 03 11:09:52 2016	1475485792	0	684	684	683
Mon Oct 03 11:09:08 2016	1475485748	0	684	684	684
Mon Oct 03 11:09:21 2016	1475485761	0	684	684	684
Mon Oct 03 11:09:29 2016	1475485769	0	684	684	684
Mon Oct 03 11:09:11 2016	1475485751	0	684	684	684
Mon Oct 03 11:09:50 2016	1475485790	0	685	685	685
Mon Oct 03 11:09:03 2016	1475485743	0	686	686	686
Mon Oct 03 11:09:20 2016	1475485760	0	686	686	686
Mon Oct 03 11:09:35 2016	1475485775	0	686	686	686
Mon Oct 03 11:09:19 2016	1475485759	0	687	687	686
Mon Oct 03 11:09:33 2016	1475485773	0	687	687	686
Mon Oct 03 11:09:51 2016	1475485791	0	688	688	688
Mon Oct 03 11:08:46 2016	1475485726	0	689	689	688
Mon Oct 03 11:08:53 2016	1475485733	0	689	689	689
Mon Oct 03 11:09:15 2016	1475485755	0	689	689	689
Mon Oct 03 11:09:04 2016	1475485744	0	690	690	689
Mon Oct 03 11:09:09 2016	1475485749	0	690	690	690
Mon Oct 03 11:09:56 2016	1475485796	0	691	691	690
Mon Oct 03 11:09:21 2016	1475485761	0	691	691	691
Mon Oct 03 11:09:22 2016	1475485762	0	691	691	691
Mon Oct 03 11:09:55 2016	1475485795	0	691	691	691
Mon Oct 03 11:09:03 2016	1475485743	0	692	692	692
Mon Oct 03 11:09:14 2016	1475485754	0	692	692	692
Mon Oct 03 11:09:03 2016	1475485743	0	692	692	692
Mon Oct 03 11:09:41 2016	1475485781	0	692	692	692
Mon Oct 03 11:09:02 2016	1475485742	0	693	693	692
Mon Oct 03 11:10:00 2016	1475485800	0	693	693	692
Mon Oct 03 11:09:16 2016	1475485756	0	693	693	692
Mon Oct 03 11:09:49 2016	1475485789	0	693	693	693
Mon Oct 03 11:08:56 2016	1475485736	0	694	694	693
Mon Oct 03 11:09:15 2016	1475485755	0	694	694	693
Mon Oct 03 11:09:34 2016	1475485774	0	694	694	693
Mon Oct 03 11:08:55 2016	1475485735	0	695	695	694
Mon Oct 03 11:09:31 2016	1475485771	0	695	695	695
