starttime	seconds	ctime	dtime	ttime	wait
Mon Oct 03 10:59:04 2016	1475485144	0	578	578	578
Mon Oct 03 10:58:14 2016	1475485094	0	579	579	579
Mon Oct 03 10:58:17 2016	1475485097	0	579	579	579
Mon Oct 03 10:58:56 2016	1475485136	0	579	579	579
Mon Oct 03 10:58:46 2016	1475485126	0	580	580	579
Mon Oct 03 10:58:46 2016	1475485126	0	580	580	580
Mon Oct 03 10:58:28 2016	1475485108	0	580	580	580
Mon Oct 03 10:58:59 2016	1475485139	0	581	581	580
Mon Oct 03 10:59:00 2016	1475485140	0	581	581	581
Mon Oct 03 10:58:44 2016	1475485124	0	581	581	581
Mon Oct 03 10:59:06 2016	1475485146	0	581	581	581
Mon Oct 03 10:58:53 2016	1475485133	0	582	582	580
Mon Oct 03 10:59:07 2016	1475485147	0	582	582	581
Mon Oct 03 10:59:03 2016	1475485143	0	582	582	582
Mon Oct 03 10:58:47 2016	1475485127	0	582	582	581
Mon Oct 03 10:58:28 2016	1475485108	0	583	583	582
Mon Oct 03 10:58:44 2016	1475485124	0	583	583	583
Mon Oct 03 10:58:58 2016	1475485138	0	583	583	583
Mon Oct 03 10:59:07 2016	1475485147	0	583	583	583
Mon Oct 03 10:59:02 2016	1475485142	0	584	584	583
Mon Oct 03 10:58:38 2016	1475485118	0	584	584	584
Mon Oct 03 10:58:45 2016	1475485125	0	585	586	585
