starttime	seconds	ctime	dtime	ttime	wait
Mon Oct 03 11:14:39 2016	1475486079	0	457	457	456
Mon Oct 03 11:14:51 2016	1475486091	0	457	457	456
Mon Oct 03 11:15:00 2016	1475486100	0	457	457	457
Mon Oct 03 11:14:48 2016	1475486088	0	457	457	457
Mon Oct 03 11:15:17 2016	1475486117	0	457	457	457
Mon Oct 03 11:15:19 2016	1475486119	0	457	457	457
Mon Oct 03 11:15:08 2016	1475486108	0	458	458	458
Mon Oct 03 11:15:14 2016	1475486114	0	458	458	458
Mon Oct 03 11:14:57 2016	1475486097	0	459	459	459
Mon Oct 03 11:14:50 2016	1475486090	0	459	459	459
Mon Oct 03 11:14:54 2016	1475486094	0	459	459	459
Mon Oct 03 11:15:12 2016	1475486112	0	459	460	459
Mon Oct 03 11:15:02 2016	1475486102	0	460	460	459
Mon Oct 03 11:15:17 2016	1475486117	0	460	460	460
Mon Oct 03 11:15:01 2016	1475486101	0	461	461	461
Mon Oct 03 11:14:58 2016	1475486098	0	462	462	461
Mon Oct 03 11:14:57 2016	1475486097	0	462	462	462
Mon Oct 03 11:15:03 2016	1475486103	0	462	462	461
Mon Oct 03 11:15:05 2016	1475486105	0	462	462	462
Mon Oct 03 11:14:55 2016	1475486095	0	462	462	462
Mon Oct 03 11:15:17 2016	1475486117	0	462	462	462
Mon Oct 03 11:14:49 2016	1475486089	0	463	463	462
Mon Oct 03 11:14:42 2016	1475486082	0	463	463	463
Mon Oct 03 11:15:14 2016	1475486114	0	463	463	463
Mon Oct 03 11:14:50 2016	1475486090	0	463	463	463
Mon Oct 03 11:15:05 2016	1475486105	0	463	463	463
Mon Oct 03 11:14:41 2016	1475486081	0	463	463	463
Mon Oct 03 11:15:01 2016	1475486101	0	464	464	464
Mon Oct 03 11:14:48 2016	1475486088	0	464	464	463
Mon Oct 03 11:15:08 2016	1475486108	0	464	464	464
Mon Oct 03 11:14:55 2016	1475486095	0	465	465	464
Mon Oct 03 11:14:38 2016	1475486078	1	464	465	464
Mon Oct 03 11:15:20 2016	1475486120	0	465	465	465
Mon Oct 03 11:14:44 2016	1475486084	0	466	466	466
Mon Oct 03 11:14:56 2016	1475486096	0	466	466	466
Mon Oct 03 11:15:19 2016	1475486119	0	467	467	466
Mon Oct 03 11:14:39 2016	1475486079	0	467	467	466
Mon Oct 03 11:14:41 2016	1475486081	0	467	467	467
Mon Oct 03 11:15:19 2016	1475486119	0	467	467	467
Mon Oct 03 11:14:43 2016	1475486083	0	467	468	467
Mon Oct 03 11:15:12 2016	1475486112	0	468	468	465
Mon Oct 03 11:15:17 2016	1475486117	0	468	468	468
Mon Oct 03 11:14:44 2016	1475486084	0	469	469	468
Mon Oct 03 11:15:07 2016	1475486107	0	469	469	469
Mon Oct 03 11:14:49 2016	1475486089	0	470	470	469
Mon Oct 03 11:15:11 2016	1475486111	0	470	470	470
Mon Oct 03 11:15:11 2016	1475486111	0	470	470	470
Mon Oct 03 11:14:55 2016	1475486095	0	470	470	470
Mon Oct 03 11:15:05 2016	1475486105	0	470	470	470
Mon Oct 03 11:14:38 2016	1475486078	5	467	472	466
Mon Oct 03 11:14:51 2016	1475486091	0	472	472	472
Mon Oct 03 11:15:02 2016	1475486102	0	472	472	472
Mon Oct 03 11:15:02 2016	1475486102	0	473	473	473
Mon Oct 03 11:14:47 2016	1475486087	0	475	475	474
Mon Oct 03 11:15:20 2016	1475486120	0	475	475	475
Mon Oct 03 11:15:21 2016	1475486121	0	475	475	475
Mon Oct 03 11:15:13 2016	1475486113	0	475	475	475
Mon Oct 03 11:14:58 2016	1475486098	0	476	476	476
Mon Oct 03 11:15:03 2016	1475486103	0	476	476	476
Mon Oct 03 11:14:59 2016	1475486099	0	477	477	476
Mon Oct 03 11:15:01 2016	1475486101	0	478	478	477
Mon Oct 03 11:14:49 2016	1475486089	0	479	479	478
Mon Oct 03 11:15:16 2016	1475486116	0	479	479	478
Mon Oct 03 11:15:15 2016	1475486115	0	480	480	480
Mon Oct 03 11:14:48 2016	1475486088	0	480	480	480
Mon Oct 03 11:14:49 2016	1475486089	0	480	480	480
Mon Oct 03 11:14:58 2016	1475486098	0	481	481	481
Mon Oct 03 11:14:42 2016	1475486082	0	482	482	482
Mon Oct 03 11:14:39 2016	1475486079	0	482	482	482
Mon Oct 03 11:14:55 2016	1475486095	0	483	483	483
Mon Oct 03 11:14:38 2016	1475486078	0	483	483	483
Mon Oct 03 11:15:15 2016	1475486115	0	484	484	483
Mon Oct 03 11:15:07 2016	1475486107	0	484	484	484
Mon Oct 03 11:15:11 2016	1475486111	0	485	485	484
Mon Oct 03 11:15:06 2016	1475486106	0	485	485	484
Mon Oct 03 11:15:12 2016	1475486112	0	485	485	485
Mon Oct 03 11:15:16 2016	1475486116	0	485	485	485
Mon Oct 03 11:15:00 2016	1475486100	0	487	487	486
Mon Oct 03 11:15:02 2016	1475486102	0	487	487	486
Mon Oct 03 11:14:58 2016	1475486098	0	488	488	487
Mon Oct 03 11:14:57 2016	1475486097	0	488	488	488
Mon Oct 03 11:15:18 2016	1475486118	0	489	489	488
Mon Oct 03 11:15:02 2016	1475486102	0	490	490	490
Mon Oct 03 11:15:08 2016	1475486108	0	491	491	490
Mon Oct 03 11:15:06 2016	1475486106	0	491	491	491
Mon Oct 03 11:15:14 2016	1475486114	0	491	491	491
Mon Oct 03 11:14:57 2016	1475486097	0	492	492	491
Mon Oct 03 11:14:53 2016	1475486093	0	492	492	492
Mon Oct 03 11:15:18 2016	1475486118	0	494	494	493
Mon Oct 03 11:15:10 2016	1475486110	0	494	494	494
Mon Oct 03 11:15:02 2016	1475486102	0	494	494	494
Mon Oct 03 11:14:45 2016	1475486085	0	496	496	496
Mon Oct 03 11:15:03 2016	1475486103	0	496	496	495
Mon Oct 03 11:14:59 2016	1475486099	0	497	497	497
Mon Oct 03 11:15:16 2016	1475486116	0	498	498	498
Mon Oct 03 11:14:44 2016	1475486084	0	498	498	498
Mon Oct 03 11:15:04 2016	1475486104	0	498	498	498
Mon Oct 03 11:15:16 2016	1475486116	0	498	498	498
Mon Oct 03 11:14:44 2016	1475486084	0	498	498	498
Mon Oct 03 11:14:59 2016	1475486099	0	499	499	499
Mon Oct 03 11:14:53 2016	1475486093	0	499	500	499
Mon Oct 03 11:15:03 2016	1475486103	0	500	500	499
Mon Oct 03 11:14:48 2016	1475486088	0	500	500	500
Mon Oct 03 11:15:15 2016	1475486115	0	500	500	500
Mon Oct 03 11:14:53 2016	1475486093	0	500	500	500
Mon Oct 03 11:15:19 2016	1475486119	0	501	501	500
Mon Oct 03 11:14:57 2016	1475486097	0	501	501	500
Mon Oct 03 11:15:02 2016	1475486102	0	502	502	502
Mon Oct 03 11:14:42 2016	1475486082	0	503	503	502
Mon Oct 03 11:15:14 2016	1475486114	0	503	503	502
Mon Oct 03 11:14:59 2016	1475486099	0	503	503	503
Mon Oct 03 11:15:11 2016	1475486111	0	503	503	502
Mon Oct 03 11:14:56 2016	1475486096	0	503	503	503
Mon Oct 03 11:15:10 2016	1475486110	0	504	504	503
Mon Oct 03 11:15:03 2016	1475486103	0	504	504	504
Mon Oct 03 11:14:45 2016	1475486085	0	505	505	504
Mon Oct 03 11:15:14 2016	1475486114	0	505	505	505
Mon Oct 03 11:14:40 2016	1475486080	0	505	505	505
Mon Oct 03 11:15:07 2016	1475486107	0	505	505	505
Mon Oct 03 11:15:13 2016	1475486113	0	505	506	505
Mon Oct 03 11:15:18 2016	1475486118	0	506	506	506
Mon Oct 03 11:14:55 2016	1475486095	0	506	506	506
Mon Oct 03 11:15:18 2016	1475486118	0	506	506	506
Mon Oct 03 11:14:40 2016	1475486080	0	507	507	506
Mon Oct 03 11:14:57 2016	1475486097	0	507	507	506
Mon Oct 03 11:15:04 2016	1475486104	0	507	507	507
Mon Oct 03 11:15:05 2016	1475486105	0	507	507	507
Mon Oct 03 11:14:44 2016	1475486084	0	507	507	507
Mon Oct 03 11:14:47 2016	1475486087	0	507	508	507
Mon Oct 03 11:15:13 2016	1475486113	0	508	508	507
Mon Oct 03 11:14:47 2016	1475486087	0	508	508	508
Mon Oct 03 11:14:55 2016	1475486095	0	508	508	508
Mon Oct 03 11:14:40 2016	1475486080	0	510	511	510
Mon Oct 03 11:14:57 2016	1475486097	0	511	511	510
Mon Oct 03 11:14:56 2016	1475486096	0	511	511	511
Mon Oct 03 11:15:18 2016	1475486118	0	511	511	509
Mon Oct 03 11:15:11 2016	1475486111	0	513	513	512
Mon Oct 03 11:14:39 2016	1475486079	0	515	515	515
Mon Oct 03 11:15:00 2016	1475486100	0	515	515	515
Mon Oct 03 11:15:15 2016	1475486115	0	515	515	515
Mon Oct 03 11:15:12 2016	1475486112	0	516	516	515
Mon Oct 03 11:14:50 2016	1475486090	0	516	516	516
Mon Oct 03 11:14:42 2016	1475486082	0	517	517	517
Mon Oct 03 11:15:17 2016	1475486117	0	517	517	517
Mon Oct 03 11:14:58 2016	1475486098	0	518	518	518
Mon Oct 03 11:14:40 2016	1475486080	0	519	519	519
Mon Oct 03 11:15:15 2016	1475486115	0	519	520	519
