starttime	seconds	ctime	dtime	ttime	wait
Mon Oct 03 10:56:29 2016	1475484989	0	1021	1021	1021
Mon Oct 03 10:55:57 2016	1475484957	0	1021	1021	1021
Mon Oct 03 10:56:19 2016	1475484979	0	1021	1021	1021
Mon Oct 03 10:57:07 2016	1475485027	0	1024	1024	1024
Mon Oct 03 10:56:03 2016	1475484963	0	1026	1026	1026
Mon Oct 03 10:56:06 2016	1475484966	0	1028	1028	1027
Mon Oct 03 10:56:27 2016	1475484987	0	1029	1029	1029
Mon Oct 03 10:56:34 2016	1475484994	0	1030	1030	1030
Mon Oct 03 10:56:52 2016	1475485012	0	1031	1031	1030
Mon Oct 03 10:56:18 2016	1475484978	0	1034	1034	1034
Mon Oct 03 10:57:02 2016	1475485022	0	1035	1035	1035
Mon Oct 03 10:56:43 2016	1475485003	0	1036	1036	1036
Mon Oct 03 10:56:39 2016	1475484999	0	1039	1039	1039
Mon Oct 03 10:56:02 2016	1475484962	0	1041	1041	1041
Mon Oct 03 10:56:49 2016	1475485009	0	1043	1043	1042
Mon Oct 03 10:56:24 2016	1475484984	0	1049	1049	1048
Mon Oct 03 10:56:34 2016	1475484994	0	1050	1050	1050
Mon Oct 03 10:56:17 2016	1475484977	0	1052	1052	1052
Mon Oct 03 10:56:56 2016	1475485016	0	1053	1053	1052
Mon Oct 03 10:56:28 2016	1475484988	0	1053	1053	1053
Mon Oct 03 10:56:14 2016	1475484974	0	1059	1059	1059
Mon Oct 03 10:56:11 2016	1475484971	0	1061	1061	1061
Mon Oct 03 10:56:24 2016	1475484984	0	1063	1063	1063
Mon Oct 03 10:56:51 2016	1475485011	0	1063	1063	1063
Mon Oct 03 10:57:01 2016	1475485021	0	1065	1065	1065
Mon Oct 03 10:56:31 2016	1475484991	0	1067	1067	1067
Mon Oct 03 10:56:58 2016	1475485018	0	1071	1071	1070
Mon Oct 03 10:56:46 2016	1475485006	0	1072	1072	1072
Mon Oct 03 10:56:32 2016	1475484992	0	1073	1073	1073
Mon Oct 03 10:56:26 2016	1475484986	0	1075	1075	1075
Mon Oct 03 10:56:42 2016	1475485002	0	1076	1076	1076
Mon Oct 03 10:56:12 2016	1475484972	0	1077	1077	1076
Mon Oct 03 10:56:23 2016	1475484983	0	1078	1078	1077
Mon Oct 03 10:56:16 2016	1475484976	0	1078	1078	1077
Mon Oct 03 10:56:51 2016	1475485011	0	1080	1080	1079
Mon Oct 03 10:56:19 2016	1475484979	0	1081	1081	1080
Mon Oct 03 10:57:04 2016	1475485024	0	1082	1082	1082
Mon Oct 03 10:57:10 2016	1475485030	0	1082	1082	1082
Mon Oct 03 10:56:58 2016	1475485018	0	1085	1085	1085
Mon Oct 03 10:56:47 2016	1475485007	0	1085	1085	1084
Mon Oct 03 10:56:12 2016	1475484972	0	1086	1086	1086
Mon Oct 03 10:57:03 2016	1475485023	0	1088	1088	1087
Mon Oct 03 10:57:02 2016	1475485022	0	1088	1088	1088
